.id,dataset,replicate.merging,rarity.cutoff,sample.type,frequency,percentage,log.freq,loess.5,loess.5.secderiv,Core,In-between,Satellite,,log10,sites,moving avg,lowess,loess,sgolay,rlowess,rloess,knot5,knot15,knot25,knot35,knot45,knot55,ln,sites,moving avg,lowess,loess,sgolay,rlowess,rloess,knot5,knot15,knot25,knot35,knot45,knot55,second derivative of ln data --> ,sites,moving avg,lowess,loess,sgolay,rlowess,rloess,knot5,knot15,knot25,knot35,knot45,knot55
mz_rep.merged2_all_sed,Peaks,rep.merged2,all,sed,38,72,3.63758616,3.560691859,0.003975142,93-100,17-92,16-Jan,,,67,1.559511605,1.545041374,1.579783597,1.536466784,1.546009918,1.579783597,1.579783597,1.579783597,1.579783597,1.579783597,1.579783597,1.579783597,,67,3.590908174,3.557589236,3.637586161,3.537845513,3.559819391,3.637586161,3.637586161,3.637586161,3.637586161,3.637586161,3.637586161,3.637586161,,67,-0.010414852,-0.013862819,0.011504059,-0.017073201,0.014506142,0.011504059,0.001879533,0.001089995,0.00242428,0.003440734,-0.003210558,0.150432006
mz_rep.merged2_all_sed,Peaks,rep.merged2,all,sed,28,73,3.33220451,3.563916374,0.010436532,93-100,17-92,16-Jan,,,68,1.543675356,1.516379335,1.447158031,1.509409193,1.521013491,1.447158031,1.447158031,1.447158031,1.447158031,1.447158031,1.447158031,1.447158031,,68,3.554443863,3.491592452,3.332204509,3.475543107,3.502262991,3.332204509,3.332204509,3.332204509,3.332204509,3.332204509,3.332204509,3.332204509,,68,-0.004887114,0.077442959,0.138625172,0.108548233,0.07197533,0.138625172,0.001920898,0.003254062,-0.00143805,0.095510915,0.247811857,0.312798071
mz_rep.merged2_all_sed,Peaks,rep.merged2,all,sed,36,74,3.583518938,3.57588256,0.006728755,93-100,17-92,16-Jan,,,69,1.550112293,1.521550438,1.556302501,1.506935907,1.522676518,1.556302501,1.556302501,1.556302501,1.556302501,1.556302501,1.556302501,1.556302501,,69,3.569265458,3.503499357,3.583518939,3.469848156,3.506092252,3.583518939,3.583518939,3.583518939,3.583518939,3.583518939,3.583518939,3.583518939,,69,0.024543201,0.055522607,0.052054475,0.069036385,0.054662886,0.052054475,0.001962262,0.005418129,-0.00530038,0.111577769,0.086921636,-0.062806465
mz_rep.merged2_all_sed,Peaks,rep.merged2,all,sed,35,75,3.555348061,3.594343546,0.001617247,93-100,17-92,16-Jan,,,70,1.554567572,1.570241321,1.544068044,1.578746405,1.570122091,1.544068044,1.544068044,1.544068044,1.544068044,1.544068044,1.544068044,1.544068044,,70,3.579524117,3.615614258,3.555348061,3.635197938,3.615339721,3.555348061,3.555348061,3.555348061,3.555348061,3.555348061,3.555348061,3.555348061,,70,0.011667742,-0.011009057,-0.02240304,-0.019949421,-0.008214609,-0.02240304,0.002003626,0.007582196,-0.00916271,-0.01169481,-0.073968586,-0.063326622
mz_rep.merged2_all_sed,Peaks,rep.merged2,all,sed,42,76,3.737669618,3.614421778,-0.003494262,93-100,17-92,16-Jan,,,71,1.583348887,1.594512148,1.62324929,1.597333515,1.594302277,1.62324929,1.62324929,1.62324929,1.62324929,1.62324929,1.62324929,1.62324929,,71,3.645795544,3.671499903,3.737669617,3.67799634,3.671016657,3.737669617,3.737669617,3.737669617,3.737669617,3.737669617,3.737669617,3.737669617,,71,-0.017762573,-0.045940625,-0.057064663,-0.057257108,-0.045050989,-0.057064663,0.002109841,0.009746263,0.000134521,-0.134967388,-0.082451373,-0.015753099
mz_rep.merged2_all_sed,Peaks,rep.merged2,all,sed,40,77,3.688879454,3.631762085,-0.004067748,93-100,17-92,16-Jan,,,72,1.585728731,1.604978616,1.602059991,1.613427923,1.604960453,1.602059991,1.602059991,1.602059991,1.602059991,1.602059991,1.602059991,1.602059991,,72,3.651275338,3.695599836,3.688879453,3.715055084,3.695558014,3.688879453,3.688879453,3.688879453,3.688879453,3.688879453,3.688879453,3.688879453,,72,-0.013389217,-0.04137632,-0.052873234,-0.052585498,-0.041421313,-0.052873234,0.002216055,0.01191033,0.009431752,-0.090925043,-0.09093416,-0.06672529
mz_rep.merged2_all_sed,Peaks,rep.merged2,all,sed,39,78,3.663561646,3.645801193,-4.19E-05,93-100,17-92,16-Jan,,,73,1.585728731,1.587666817,1.591064607,1.58826534,1.587666454,1.591064607,1.591064607,1.591064607,1.591064607,1.591064607,1.591064607,1.591064607,,73,3.651275338,3.655737945,3.663561646,3.657116096,3.65573711,3.663561646,3.663561646,3.663561646,3.663561646,3.663561646,3.663561646,3.663561646,,73,0.005618148,0.002382265,-0.008526403,0.001740573,0.002491346,-0.008526403,0.002322269,0.014074397,0.018728983,0.044379987,0.008598414,-0.037815683
mz_rep.merged2_all_sed,Peaks,rep.merged2,all,sed,37,80,3.610917913,3.67777938,0.008009664,93-100,17-92,16-Jan,,,74,1.59363044,1.567837882,1.568201724,1.556759076,1.567842624,1.568201724,1.568201724,1.568201724,1.568201724,1.568201724,1.568201724,1.568201724,,74,3.669469695,3.610080135,3.610917912,3.584570242,3.610091054,3.610917912,3.610917912,3.610917912,3.610917912,3.610917912,3.610917912,3.610917912,,74,0.015980422,0.049947008,0.073921256,0.062866558,0.049876586,0.073921256,0.002428484,0.010232032,0.023736772,0.179685017,0.118932524,0.090946172
mz_rep.merged2_all_sed,Peaks,rep.merged2,all,sed,35,81,3.555348061,3.703082273,0.0079087,93-100,17-92,16-Jan,,,75,1.5978683,1.584959905,1.544068044,1.582220849,1.585358541,1.544068044,1.544068044,1.544068044,1.544068044,1.544068044,1.544068044,1.544068044,,75,3.679227728,3.64950505,3.555348061,3.643198141,3.650422944,3.555348061,3.555348061,3.555348061,3.555348061,3.555348061,3.555348061,3.555348061,,75,0.020888634,0.050702511,0.072633785,0.061981874,0.049772971,0.072633785,0.002534698,0.003987094,0.007297352,0.062678682,0.073874617,0.110323894
mz_rep.merged2_all_sed,Peaks,rep.merged2,all,sed,46,82,3.828641396,3.735531444,0.003233207,93-100,17-92,16-Jan,,,76,1.629292984,1.617463986,1.662757832,1.609300626,1.617369301,1.662757832,1.662757832,1.662757832,1.662757832,1.662757832,1.662757832,1.662757832,,76,3.751585737,3.724348463,3.828641397,3.705551632,3.724130442,3.828641397,3.828641397,3.828641397,3.828641397,3.828641397,3.828641397,3.828641397,,76,-0.005331102,0.010438869,-0.005253297,0.01826928,0.008748486,-0.005253297,0.002640912,-0.002257845,-0.009142069,-0.070097112,-0.005714849,0.083757539
mz_rep.merged2_all_sed,Peaks,rep.merged2,all,sed,42,83,3.737669618,3.771213824,-0.001442286,93-100,17-92,16-Jan,,,77,1.646295141,1.670332276,1.62324929,1.683849902,1.669515135,1.62324929,1.62324929,1.62324929,1.62324929,1.62324929,1.62324929,1.62324929,,77,3.79073465,3.846082199,3.737669617,3.877207683,3.844200662,3.737669617,3.737669617,3.737669617,3.737669617,3.737669617,3.737669617,3.737669617,,77,-0.011745558,-0.053588779,-0.028332171,-0.073246737,-0.052784519,-0.028332171,0.002747127,-0.008502783,-0.02558149,-0.142063454,-0.061869752,-0.141959238
mz_rep.merged2_all_sed,Peaks,rep.merged2,all,sed,56,84,4.025351691,3.805901549,-0.003431988,93-100,17-92,16-Jan,,,78,1.655694454,1.685224264,1.748188027,1.693579166,1.682093653,1.748188027,1.748188027,1.748188027,1.748188027,1.748188027,1.748188027,1.748188027,,78,3.812377368,3.880372269,4.025351691,3.899610141,3.87316377,4.025351691,4.025351691,4.025351691,4.025351691,4.025351691,4.025351691,4.025351691,,78,0.003230119,-0.055802821,-0.139625085,-0.075377183,-0.05100889,-0.139625085,0.002853341,-0.014747721,-0.02781183,-0.016399074,-0.109236694,-0.188852619
mz_rep.merged2_all_sed,Peaks,rep.merged2,all,sed,45,85,3.80666249,3.838483419,0.002535105,93-100,17-92,16-Jan,,,79,1.674317859,1.662611403,1.653212514,1.65823634,1.661975627,1.653212514,1.653212514,1.653212514,1.653212514,1.653212514,1.653212514,1.653212514,,79,3.855259343,3.828304232,3.80666249,3.818230277,3.826840304,3.80666249,3.80666249,3.80666249,3.80666249,3.80666249,3.80666249,3.80666249,,79,0.001284162,0.020143529,0.041848977,0.026743527,0.020096829,0.041848977,0.002959555,-0.020992659,-0.001624008,0.109265306,-0.018127041,0.12190079
mz_rep.merged2_all_sed,Peaks,rep.merged2,all,sed,39,86,3.663561646,3.873600394,0.008502198,93-100,17-92,16-Jan,,,80,1.687707217,1.656045114,1.591064607,1.646914127,1.658206487,1.591064607,1.591064607,1.591064607,1.591064607,1.591064607,1.591064607,1.591064607,,80,3.886089479,3.813184793,3.663561646,3.792159918,3.818161538,3.663561646,3.663561646,3.663561646,3.663561646,3.663561646,3.663561646,3.663561646,,80,-0.00246207,0.070735588,0.147512174,0.096861797,0.065231982,0.180337487,0.00306577,-0.02388039,0.024563813,0.099572419,0.152112097,0.158384463
mz_rep.merged2_all_sed,Peaks,rep.merged2,all,sed,57,87,4.043051268,3.91585173,0.006262263,93-100,17-92,16-Jan,,,81,1.704571394,1.689883424,1.755874856,1.679081043,1.689347888,1.755874856,1.755874856,1.755874856,1.755874856,1.755874856,1.755874856,1.755874856,,81,3.924920682,3.891100381,4.043051269,3.86622698,3.889867264,4.043051269,4.043051269,4.043051269,4.043051269,4.043051269,4.043051269,4.043051269,,81,0.010381968,0.022356105,-0.014983085,0.030038327,0.020274631,-0.023673354,0.003171984,-0.006624878,0.050751635,-0.030438041,0.109857131,0.033532996
mz_rep.merged2_all_sed,Peaks,rep.merged2,all,sed,49,88,3.891820298,3.964365329,0.004022328,93-100,17-92,16-Jan,,,82,1.715442926,1.749746265,1.69019608,1.768515264,1.747638881,1.747219489,1.69019608,1.69019608,1.69019608,1.69019608,1.69019608,1.69019608,,82,3.949953309,4.028939666,3.891820298,4.072156884,4.024087235,4.02312155,3.891820298,3.891820298,3.891820298,3.891820298,3.891820298,3.891820298,,82,0.008964318,-0.045992906,-0.047063329,-0.069472887,-0.042625963,0.030582638,0.003278198,0.010630634,0.042001554,-0.1604485,-0.109476253,-0.117198814
mz_rep.merged2_all_sed,Peaks,rep.merged2,all,sed,68,89,4.219507705,4.017475621,0.005228585,93-100,17-92,16-Jan,,,83,1.752860255,1.755991978,1.832508913,1.752107665,1.75194079,1.81741237,1.832508913,1.832508913,1.832508913,1.832508913,1.832508913,1.832508913,,83,4.036109893,4.043320952,4.219507706,4.034376991,4.033992747,4.184746631,4.219507706,4.219507706,4.219507706,4.219507706,4.219507706,4.219507706,,83,0.003720177,-0.035748831,-0.075404895,-0.049955418,-0.03106694,0.175254401,0.003384413,0.027886146,-0.00168643,-0.047934448,-0.145338659,-0.168861839
mz_rep.merged2_all_sed,Peaks,rep.merged2,all,sed,51,90,3.931825633,4.076348694,0.009640021,93-100,17-92,16-Jan,,,84,1.758751251,1.763549554,1.707570176,1.769429634,1.763022393,1.956501855,1.707570176,1.707570176,1.707570176,1.707570176,1.707570176,1.707570176,,84,4.049674413,4.060722914,3.931825632,4.074262298,4.059509081,4.505012006,3.931825632,3.931825632,3.931825632,3.931825632,3.931825632,3.931825632,,84,0.00941096,0.027993811,0.034760724,0.035495677,0.027305057,0.194624766,0.003490627,0.045141658,-0.045374414,0.116549142,0.038964109,0.133462381
mz_rep.merged2_all_sed,Peaks,rep.merged2,all,sed,60,91,4.094344562,4.144861789,0.014051458,93-100,17-92,16-Jan,,,85,1.807611725,1.759998451,1.77815125,1.738352837,1.760564889,2.183397962,1.77815125,1.77815125,1.77815125,1.77815125,1.77815125,1.77815125,,85,4.162179812,4.052546197,4.094344561,4.002705329,4.053850469,5.027459599,4.094344561,4.094344561,4.094344561,4.094344561,4.094344561,4.094344561,,85,0.009842574,0.065646624,0.121291469,0.085761832,0.062032036,0.213578365,0.003596841,0.06239717,-0.089062398,0.233955768,0.141021251,0.155701811
mz_rep.merged2_all_sed,Peaks,rep.merged2,all,sed,61,92,4.110873864,4.226081405,0.01039328,93-100,17-92,16-Jan,,,86,1.818408088,1.825983074,1.785329835,1.832006312,1.825839648,2.503882068,1.785329835,1.785329835,1.785329835,1.785329835,1.785329835,1.785329835,,86,4.187039356,4.204481406,4.110873864,4.218350424,4.204151156,5.765401524,4.110873864,4.110873864,4.110873864,4.110873864,4.110873864,4.110873864,,86,0.022716679,0.027627325,0.013470832,0.030698845,0.02731265,0.220441419,0.003703055,0.079652682,-0.027937341,-0.001714842,0.099148547,-0.08213749
mz_rep.merged2_all_sed,Peaks,rep.merged2,all,sed,86,94,4.454347296,4.411080123,-0.004366344,93-100,17-92,16-Jan,,,87,1.879461497,1.878044791,1.934498451,1.873581571,1.876949671,2.920407176,1.934498451,1.934498451,1.934498451,1.934498451,1.934498451,1.934498451,,87,4.327620026,4.32435794,4.454347296,4.314080996,4.321836333,6.724486029,4.454347296,4.454347296,4.454347296,4.454347296,4.454347296,4.454347296,,87,0.015210052,-0.01849398,-0.044905261,-0.031134545,-0.016897317,0.223673662,0.00380927,0.046432789,0.085594236,-0.237385452,0.009677397,-0.019409915
mz_rep.merged2_all_sed,Peaks,rep.merged2,all,sed,77,95,4.343805422,4.500719872,-0.011746156,93-100,17-92,16-Jan,,,88,1.917527837,1.936410174,1.886490725,1.947912345,1.936103836,3.434208248,1.886490725,1.886490725,1.886490725,1.886490725,1.886490725,1.886490725,,88,4.415271013,4.458749201,4.343805421,4.485233928,4.458043831,7.907556718,4.343805421,4.343805421,4.343805421,4.343805421,4.343805421,4.343805421,,88,0.050286227,-0.018366477,-0.011034372,-0.048289882,-0.016885116,0.225422046,0.003915484,-0.024643658,0.199125813,-0.177996642,-0.206722944,0.070888409
mz_rep.merged2_all_sed,Peaks,rep.merged2,all,sed,103,96,4.634728988,4.578429409,-0.020230303,93-100,17-92,16-Jan,,,89,1.977733836,1.963963797,2.012837225,1.954724059,1.963980807,4.045977338,2.012837225,2.012837225,2.012837225,2.012837225,2.012837225,2.012837225,,89,4.553900449,4.522193762,4.634728989,4.500918479,4.522232929,9.316207105,4.634728989,4.634728989,4.634728989,4.634728989,4.634728989,4.634728989,,89,-0.031013725,0.080596286,-0.002772409,0.134123637,0.009486099,0.226455864,0.004021698,-0.095720104,0.31265739,0.302905627,-0.225109611,-0.164732509
mz_rep.merged2_all_sed,Peaks,rep.merged2,all,sed,93,97,4.532599493,4.634137085,-0.039343799,93-100,17-92,16-Jan,,,90,2.10400371,2.014931435,1.968482949,1.979930262,2.017035573,4.756132631,1.968482949,1.968482949,1.968482949,1.968482949,1.968482949,1.968482949,,90,4.844647578,4.639551086,4.532599494,4.558957906,4.644396042,10.9514001,4.532599494,4.532599494,4.532599494,4.532599494,4.532599494,4.532599494,,90,-0.142397588,-0.044016958,0.152202721,0.049587095,0.013713747,0.227107597,0.004127913,-0.16679655,-0.106214879,0.783807895,0.647565254,0.190553136
mz_rep.merged2_all_sed,Peaks,rep.merged2,all,sed,122,98,4.804021045,4.650500961,-0.058457295,93-100,17-92,16-Jan,,,91,2.022129815,2.189892894,2.086359831,2.268863168,2.067490985,5.56494163,2.086359831,2.086359831,2.086359831,2.086359831,2.086359831,2.086359831,,91,4.656125968,5.042414733,4.804021045,5.224250509,4.760573922,12.81375164,4.804021045,4.804021045,4.804021045,4.804021045,4.804021045,4.804021045,,91,-0.339288527,-0.3617361,-0.354781624,-0.519474266,0.005288352,0.227539151,0.004234127,-0.237872997,-0.631567917,-0.461065307,1.042080949,1.405339237
mz_rep.merged2_all_sed,Peaks,rep.merged2,all,sed,368,99,5.908082938,4.614664232,-0.04003066,93-100,17-92,16-Jan,,,92,2.043109635,2.01698741,2.31487838,2.098089785,2.121790529,6.472583318,2.565847819,2.565847819,2.565847819,2.565847819,2.565847819,2.565847819,,92,4.704433789,4.644285143,5.33020445,4.831030263,4.885603243,14.90367386,5.908082939,5.908082939,5.908082939,5.908082939,5.908082939,5.908082939,,92,-0.616564756,-0.265480435,-1.087410162,-0.548690483,0.006930742,0.170821017,0.004340341,-0.308949443,-1.156920955,-2.425011623,-3.344995051,-3.59216052
mz_rep.merged2_all_sed,Peaks,rep.merged2,all,sed,30,100,3.401197382,4.538796842,-0.021604025,93-100,17-92,16-Jan,,,93,1.477121255,1.787422021,1.54356363,1.680583049,2.180187972,7.479181912,1.477121255,1.477121255,1.477121255,1.477121255,1.477121255,1.477121255,,93,3.401197382,4.1156913,3.554186605,3.869685476,5.020068324,17.22145278,3.401197382,3.401197382,3.401197382,3.401197382,3.401197382,3.401197382,,93,-0.675772113,-0.065232126,-1.151100625,-0.28406227,0.004717881,0.113928348,0.004446556,-0.38002589,-1.682273993,-4.388957938,-7.732071051,-11.20535959
mz_rep.merged2_all_water,Peaks,rep.merged2,all,water,4468,1,8.40469616,7.941406632,-0.000925265,91-100,Dec-90,11-Jan,,,1,3.650113164,3.604985599,3.645946303,3.634488321,3.609695421,8.211313912,3.650113164,3.650113164,3.650113164,3.650113164,3.650113164,3.650113164,,1,8.404696159,8.300786101,8.395101607,8.368718629,8.311630867,18.90724901,8.404696159,8.404696159,8.404696159,8.404696159,8.404696159,8.404696159,,1,0.16172775,0.015014036,0.167472811,0.10210276,0.006176718,0.1177906,0.036365068,0.259456575,0.38499176,0.509762453,0.522173588,0.937170845
mz_rep.merged2_all_water,Peaks,rep.merged2,all,water,1636,2,7.400009517,7.445383985,0.027175831,91-100,Dec-90,11-Jan,,,2,3.274153449,3.283855501,3.229522575,3.247893166,3.289411867,7.159432259,3.213783299,3.213783299,3.213783299,3.213783299,3.213783299,3.213783299,,2,7.539016924,7.561356724,7.436250539,7.478550388,7.57415073,16.48520199,7.400009516,7.400009516,7.400009516,7.400009516,7.400009516,7.400009516,,2,0.17190657,0.076587114,0.211119925,0.161694906,0.072334443,0.176613715,0.034750207,0.220767932,0.300999854,0.359661617,0.36135096,0.424178155
mz_rep.merged2_all_water,Peaks,rep.merged2,all,water,909,3,6.812345094,6.974920688,0.045578037,91-100,Dec-90,11-Jan,,,3,3.038668673,2.975766429,2.958563883,2.949983342,2.974493343,6.209862222,2.958563883,2.958563883,2.958563883,2.958563883,2.958563883,2.958563883,,3,6.996793189,6.85195542,6.812345094,6.792587668,6.849024031,14.29873618,6.812345094,6.812345094,6.812345094,6.812345094,6.812345094,6.812345094,,3,0.133464866,0.168257337,0.193574621,0.211166007,0.172626906,0.235260634,0.033135346,0.182079289,0.217007947,0.209560781,0.200528331,0.069020733
mz_rep.merged2_all_water,Peaks,rep.merged2,all,water,580,4,6.363028104,6.550035428,0.063980244,91-100,Dec-90,11-Jan,,,4,2.820866317,2.774640749,2.763427994,2.755595678,2.774502557,5.362478403,2.763427994,2.763427994,2.763427994,2.763427994,2.763427994,2.763427994,,4,6.495284731,6.388846427,6.363028105,6.34499353,6.388528228,12.34756283,6.363028105,6.363028105,6.363028105,6.363028105,6.363028105,6.363028105,,4,0.099948087,0.152089109,0.15183705,0.149221004,0.155504629,0.234824973,0.031520485,0.143390646,0.13301604,0.089801958,0.115184227,0.164821216
mz_rep.merged2_all_water,Peaks,rep.merged2,all,water,405,5,6.003887067,6.186339955,0.065639707,91-100,Dec-90,11-Jan,,,5,2.6590764,2.638840191,2.607455023,2.632311289,2.639174915,4.617100113,2.607455023,2.607455023,2.607455023,2.607455023,2.607455023,2.607455023,,5,6.12274968,6.076154087,6.003887067,6.061120734,6.076924817,10.63126589,6.003887067,6.003887067,6.003887067,6.003887067,6.003887067,6.003887067,,5,0.096668459,0.079130106,0.085476307,0.071180192,0.078332118,0.234167037,0.029905624,0.104702003,0.055159851,0.068654674,0.041757784,0.118852608
mz_rep.merged2_all_water,Peaks,rep.merged2,all,water,364,6,5.897153868,5.887031113,0.059780713,91-100,Dec-90,11-Jan,,,6,2.541206795,2.529631842,2.561101384,2.522521624,2.529732457,3.973457305,2.561101384,2.561101384,2.561101384,2.561101384,2.561101384,2.561101384,,6,5.851344884,5.82469257,5.897153868,5.808320688,5.824924245,9.149223558,5.897153868,5.897153868,5.897153868,5.897153868,5.897153868,5.897153868,,6,0.066999724,0.042246154,0.006010371,0.034112561,0.042139013,0.23312338,0.028290763,0.06601336,0.044796557,0.047507391,0.036506178,-0.058758727
mz_rep.merged2_all_water,Peaks,rep.merged2,all,water,254,7,5.537334267,5.647502984,0.053921719,91-100,Dec-90,11-Jan,,,7,2.447414441,2.439377026,2.404833717,2.438291895,2.439933314,3.431127813,2.404833717,2.404833717,2.404833717,2.404833717,2.404833717,2.404833717,,7,5.635380008,5.616873176,5.537334268,5.61437457,5.618154077,7.900463754,5.537334268,5.537334268,5.537334268,5.537334268,5.537334268,5.537334268,,7,0.047465013,0.038053884,0.053105565,0.03299244,0.037609156,0.231358356,0.026675902,0.027324717,0.034433264,0.035659445,0.056820134,0.02043993
mz_rep.merged2_all_water,Peaks,rep.merged2,all,water,234,8,5.455321115,5.461059232,0.04303868,91-100,Dec-90,11-Jan,,,8,2.377937714,2.35801202,2.369215857,2.348707159,2.358165319,2.989412997,2.369215857,2.369215857,2.369215857,2.369215857,2.369215857,2.369215857,,8,5.475403932,5.429523326,5.455321114,5.408098092,5.42987631,6.883377804,5.455321114,5.455321114,5.455321114,5.455321114,5.455321114,5.455321114,,8,0.025336652,0.048474095,0.047629581,0.058447827,0.048206677,0.228095352,0.025061041,8.67E-07,0.02406997,0.034273255,0.048353169,0.16207399
mz_rep.merged2_all_water,Peaks,rep.merged2,all,water,197,9,5.283203729,5.317229615,0.029608366,91-100,Dec-90,11-Jan,,,9,2.318207656,2.306020228,2.294466226,2.301586239,2.306025508,2.647066143,2.294466226,2.294466226,2.294466226,2.294466226,2.294466226,2.294466226,,9,5.337870391,5.309807801,5.283203728,5.299598164,5.309819959,6.095095041,5.283203728,5.283203728,5.283203728,5.283203728,5.283203728,5.283203728,,9,0.01652648,0.025707879,0.045103241,0.028317967,0.026051325,0.221166982,0.02344618,0.001088997,0.014225693,0.032887065,0.019960949,0.019297177
mz_rep.merged2_all_water,Peaks,rep.merged2,all,water,182,11,5.204006687,5.104965164,0.002747738,91-100,Dec-90,11-Jan,,,10,2.258682906,2.270600326,2.260071388,2.276426969,2.270341756,2.4016109,2.260071388,2.260071388,2.260071388,2.260071388,2.260071388,2.260071388,,10,5.200809589,5.228250463,5.204006687,5.241666804,5.227655083,5.529913458,5.204006687,5.204006687,5.204006687,5.204006687,5.204006687,5.204006687,,10,0.010151049,-0.008733065,-0.025165499,-0.015703841,-0.008021947,0.202033001,0.021831319,0.002177128,0.006976503,0.009727496,-0.004316266,-0.063356068
mz_rep.merged2_all_water,Peaks,rep.merged2,all,water,183,12,5.209486153,5.010490845,-0.005755714,91-100,Dec-90,11-Jan,,,11,2.217710306,2.217322591,2.26245109,2.214073931,2.217373489,2.247210873,2.26245109,2.26245109,2.26245109,2.26245109,2.26245109,2.26245109,,11,5.106466691,5.105573944,5.209486153,5.098093628,5.105691141,5.174394257,5.209486153,5.209486153,5.209486153,5.209486153,5.209486153,5.209486153,,11,-0.007002713,-0.017384935,-0.038040489,-0.020423584,-0.018815771,0.182478287,0.020216459,0.003265258,-0.000272687,-0.022504314,-0.023655476,-0.003215836
mz_rep.merged2_all_water,Peaks,rep.merged2,all,water,128,13,4.852030264,4.911907698,-0.004377852,91-100,Dec-90,11-Jan,,,12,2.157062276,2.168017744,2.10720997,2.176866413,2.168582645,2.164776073,2.10720997,2.10720997,2.10720997,2.10720997,2.10720997,2.10720997,,12,4.966819441,4.992045339,4.852030265,5.012420152,4.993346071,4.984581115,4.852030265,4.852030265,4.852030265,4.852030265,4.852030265,4.852030265,,12,-0.009201231,-0.012738478,0.021228409,-0.016574545,-0.013544426,0.036429676,0.018601598,0.004353389,-0.007521877,-0.054736123,-0.029351669,0.000148543
mz_rep.merged2_all_water,Peaks,rep.merged2,all,water,146,14,4.983606622,4.808946699,-0.002999989,91-100,Dec-90,11-Jan,,,13,2.105047998,2.098424228,2.164352856,2.091082224,2.096035127,2.164352856,2.164352856,2.164352856,2.164352856,2.164352856,2.164352856,2.164352856,,13,4.84705214,4.831800346,4.983606622,4.814894757,4.826299238,4.983606622,4.983606622,4.983606622,4.983606622,4.983606622,4.983606622,4.983606622,,13,0.004217639,-0.000455748,-0.038139226,0.000115337,0.002641151,-0.0469122,0.016986737,0.005441519,-0.010155342,-0.011853684,-0.005812826,-0.04190776
mz_rep.merged2_all_water,Peaks,rep.merged2,all,water,98,15,4.584967479,4.703636618,0.002283312,91-100,Dec-90,11-Jan,,,14,2.03945747,2.043306161,1.991226076,2.048512923,2.043294456,1.991226076,1.991226076,1.991226076,1.991226076,1.991226076,1.991226076,1.991226076,,14,4.696024368,4.704886307,4.584967479,4.716875319,4.704859355,4.584967479,4.584967479,4.584967479,4.584967479,4.584967479,4.584967479,4.584967479,,14,0.014740713,0.015663184,0.034110651,0.014798477,0.015985157,0.067248364,0.015371876,0.00652965,0.001058368,0.035723396,0.018167299,0.014593482
mz_rep.merged2_all_water,Peaks,rep.merged2,all,water,100,16,4.605170186,4.600609848,0.007566613,91-100,Dec-90,11-Jan,,,15,1.99971248,1.978734151,2,1.968290877,1.979284916,2,2,2,2,2,2,2,,15,4.604508147,4.556203759,4.605170186,4.532157232,4.557471942,4.605170186,4.605170186,4.605170186,4.605170186,4.605170186,4.605170186,4.605170186,,15,0.013733387,0.031858689,0.041928851,0.038938834,0.02983776,0.041928851,0.013757015,0.007478479,0.012272078,0.067202847,0.044133193,0.083603549
mz_rep.merged2_all_water,Peaks,rep.merged2,all,water,86,17,4.454347296,4.504492081,0.008904248,91-100,Dec-90,11-Jan,,,16,1.947459907,1.945804314,1.934498451,1.94586702,1.945775328,1.934498451,1.934498451,1.934498451,1.934498451,1.934498451,1.934498451,1.934498451,,16,4.484192151,4.480380007,4.454347296,4.480524393,4.480313265,4.454347296,4.454347296,4.454347296,4.454347296,4.454347296,4.454347296,4.454347296,,16,0.015358671,0.022869545,0.01457488,0.026655057,0.02286162,0.01457488,0.012142154,0.008322832,0.023485788,0.023560027,0.065634201,0.028980929
mz_rep.merged2_all_water,Peaks,rep.merged2,all,water,81,18,4.394449155,4.416927229,0.008133887,91-100,Dec-90,11-Jan,,,17,1.918234299,1.914388284,1.908485019,1.913143213,1.914368203,1.908485019,1.908485019,1.908485019,1.908485019,1.908485019,1.908485019,1.908485019,,17,4.416897702,4.408041925,4.394449155,4.405175043,4.407995687,4.394449155,4.394449155,4.394449155,4.394449155,4.394449155,4.394449155,4.394449155,,17,0.008953167,0.002499985,0.01619178,-0.001200881,0.002836138,0.01619178,0.010527293,0.009167185,0.027346034,-0.020082794,-0.006627415,-0.010795431
mz_rep.merged2_all_water,Peaks,rep.merged2,all,water,80,19,4.382026635,4.337496263,0.007363526,91-100,Dec-90,11-Jan,,,18,1.882143087,1.888030937,1.903089987,1.889525695,1.887970902,1.903089987,1.903089987,1.903089987,1.903089987,1.903089987,1.903089987,1.903089987,,18,4.333794615,4.347351891,4.382026635,4.350793698,4.347213655,4.382026635,4.382026635,4.382026635,4.382026635,4.382026635,4.382026635,4.382026635,,18,0.006246948,-0.007594543,-0.030012808,-0.011995334,-0.007539232,-0.030012808,0.008912432,0.010011538,0.016499355,-0.029454115,-0.078889031,-0.020879271
mz_rep.merged2_all_water,Peaks,rep.merged2,all,water,70,20,4.248495242,4.265660661,0.007984185,91-100,Dec-90,11-Jan,,,19,1.852309363,1.854385335,1.84509804,1.855909405,1.854378367,1.84509804,1.84509804,1.84509804,1.84509804,1.84509804,1.84509804,1.84509804,,19,4.265099927,4.269880029,4.248495242,4.27338933,4.269863985,4.248495242,4.248495242,4.248495242,4.248495242,4.248495242,4.248495242,4.248495242,,19,0.009386576,0.000427881,0.002083134,-0.003524622,0.000436517,0.002083134,0.007297571,0.010855891,0.005652676,0.010133848,0.000345714,-0.010729187
