"MolForm","cs.flag.emergent_overlap","Mass","Mean","Median","SD","SED_Mean","SED_Median","SED_SD","SW_Mean","SW_Median","SW_SD","info"
"C19H27O10S2P",NA,"509.070896",1.5,1.5,0.707106781186548,NA,NA,NA,1.5,1.5,0.707106781186548,FALSE
"C19H27O12S2P",NA,"541.061301",1,1,0,NA,NA,NA,1,1,0,FALSE
"C19H27O19N4P","Global satellite","645.093742",1.625,1.5,0.744023809142845,1.66666666666667,1.5,0.816496580927726,1.5,1.5,0.707106781186548,FALSE
"C19H27O9N","Global satellite","412.161624",4.7,4.5,2.16281709300111,4,5,2.34520787991171,5.4,4,1.94935886896179,FALSE
"C19H28O10NP",NA,"460.137835",3.83333333333333,4,1.73622946456486,NA,NA,NA,3.83333333333333,4,1.73622946456486,FALSE
"C19H28O11S",NA,"463.127535",1.76923076923077,2,1.06986699389007,NA,NA,NA,1.76923076923077,2,1.06986699389007,FALSE
"C19H28O12NP",NA,"492.127874",6.5,6.5,2.12132034355964,NA,NA,NA,6.5,6.5,2.12132034355964,FALSE
"C19H28O14N2S",NA,"539.118789",1.33333333333333,1,0.577350269189626,NA,NA,NA,1.33333333333333,1,0.577350269189626,FALSE
"C19H28O20N2",NA,"603.116144",1,1,NA,NA,NA,NA,1,1,NA,FALSE
"C19H29O14P","Global satellite","511.122405",17,18,4.47213595499958,13,13.5,3.16227766016838,20.2,20,1.92353840616713,FALSE
"C19H29O21N",NA,"606.116336",1,1,NA,NA,NA,NA,1,1,NA,FALSE
"C19H29O8N","Global in-between","398.182038",47.4655172413793,47,5.37535606017064,46.7818181818182,47,4.83310692608001,48.0819672131148,47,5.79164651881545,FALSE
"C19H30O12S",NA,"481.138303",1,1,NA,1,1,NA,NA,NA,NA,FALSE
"C19H30O13N2",NA,"493.167699",1,1,NA,1,1,NA,NA,NA,NA,FALSE
"C19H30O16N2S",NA,"573.123939",5,5,NA,NA,NA,NA,5,5,NA,FALSE
"C19H30O5N4S",NA,"425.186581",3.11111111111111,3,0.720911410402655,3.11111111111111,3,0.720911410402655,NA,NA,NA,FALSE
"C19H30O7N3P",NA,"442.174733",1.5,1.5,0.707106781186548,1.5,1.5,0.707106781186548,NA,NA,NA,FALSE
"C19H32O16",NA,"515.161921",1,1,NA,1,1,NA,NA,NA,NA,FALSE
"C19H32O2S2",NA,"355.177136",5,5,NA,5,5,NA,NA,NA,NA,FALSE
"C19H32O4N2S2",NA,"415.173044",2,2,NA,2,2,NA,NA,NA,NA,FALSE
"C19H32O4N4S",NA,"411.207147",1.73333333333333,2,0.703731550548997,1.73333333333333,2,0.703731550548997,NA,NA,NA,FALSE
"C19H32O4NS2P",NA,"432.143836",2,2,NA,2,2,NA,NA,NA,NA,FALSE
"C19H32O4S","Sed Inbetween - Water Sat","355.194839",11.1590909090909,11,3.60840866696421,10.6315789473684,10.5,3.21668834766928,14.5,14,4.46094160463909,FALSE
"C19H32O6N4S",NA,"443.196877",1,1,NA,1,1,NA,NA,NA,NA,FALSE
"C19H33O16S2P",NA,"611.087693",1.5,1.5,0.577350269189626,NA,NA,NA,1.5,1.5,0.577350269189626,FALSE
"C19H33O17N",NA,"546.167351",2,2,NA,NA,NA,NA,2,2,NA,FALSE
"C19H33O8NS",NA,"434.185545",2,2,NA,2,2,NA,NA,NA,NA,FALSE
"C19H33O8S2P",NA,"483.128444",1,1,NA,NA,NA,NA,1,1,NA,FALSE
"C19H34O12NP",NA,"498.174552",6.35416666666667,6.5,1.56408607443035,6.35416666666667,6.5,1.56408607443035,NA,NA,NA,FALSE
"C19H34O13NP",NA,"514.169716",10.8,10,1.6431676725155,10.8,10,1.6431676725155,NA,NA,NA,FALSE
"C19H35O6SP",NA,"421.181782",1,1,NA,NA,NA,NA,1,1,NA,FALSE
"C19H35O7S2P",NA,"469.148671",2,2,0,2,2,0,NA,NA,NA,FALSE
"C19H36O10S",NA,"455.195651",9,9,NA,9,9,NA,NA,NA,NA,FALSE
"C19H36O12NP",NA,"500.190219",2.28571428571429,2,1.11269728052837,2.28571428571429,2,1.11269728052837,NA,NA,NA,FALSE
"C19H36O13N3P",NA,"544.191365",2.25,2,0.5,NA,NA,NA,2.25,2,0.5,FALSE
"C19H36O15N3P",NA,"576.181225",2.5,2.5,2.12132034355964,NA,NA,NA,2.5,2.5,2.12132034355964,FALSE
"C19H36O4N2S",NA,"387.232199",1,1,NA,1,1,NA,NA,NA,NA,FALSE
"C19H36O6N2",NA,"387.250094",20,20,NA,NA,NA,NA,20,20,NA,FALSE
"C19H37O5P","Sed Core - Water Sat","375.230771",39.7757009345794,42,7.91023746896239,42.7252747252747,43,3.24915693019293,23,23,5.08592829940284,FALSE
"C19H38O10N2S",NA,"485.217115",1,1,NA,NA,NA,NA,1,1,NA,FALSE
"C19H38O12",NA,"457.228997",4,4,0,4,4,0,NA,NA,NA,FALSE
"C19H38O6NS2P",NA,"470.180486",2,2,NA,2,2,NA,NA,NA,NA,FALSE
"C19H39O10N",NA,"440.249953",1.49019607843137,1,0.543048764646706,1.49019607843137,1,0.543048764646706,NA,NA,NA,FALSE
"C19H39O3N2P",NA,"373.262692",3.36,4,1.43990740443035,3.36,4,1.43990740443035,NA,NA,NA,FALSE
"C19H39O6N2P",NA,"421.247419",12,12,NA,NA,NA,NA,12,12,NA,FALSE
"C19H39O7N2P","Global satellite","437.242368",13,13,5.65685424949238,9,9,NA,17,17,NA,FALSE
"C19H39O7N4P",NA,"465.248133",1,1,0,1,1,0,NA,NA,NA,FALSE
"C19H39O7P","Sed Core - Water Sat","409.236154",20.3010752688172,20,3.05309873320661,20.6888888888889,20.5,2.19624011931139,8.66666666666667,8,2.08166599946613,FALSE
"C19H40O14NS2P",NA,"600.155485",2,2,NA,NA,NA,NA,2,2,NA,FALSE
"C19H40O4N2S",NA,"391.263308",1,1,NA,1,1,NA,NA,NA,NA,FALSE
"C19H40O7NS2P",NA,"488.191266",3,3,NA,NA,NA,NA,3,3,NA,FALSE
"C19H40ONP",NA,"328.277621",1,1,NA,NA,NA,NA,1,1,NA,FALSE
"C19H41O12P",NA,"491.226268",3,3,2.20389266007736,3,3,2.20389266007736,NA,NA,NA,FALSE
"C19H41O3SP",NA,"379.244177",1,1,NA,1,1,NA,NA,NA,NA,FALSE
"C19H41O4SP",NA,"395.238917",1,1,0,1,1,0,NA,NA,NA,FALSE
"C19H41O7S2P",NA,"475.195924",1,1,NA,1,1,NA,NA,NA,NA,FALSE
"C20H10O10","Global satellite","409.020098",14,14.5,2.28868854108532,12,11.5,2.39045721866879,15.1428571428571,15,1.23145585242976,FALSE
"C20H10O11","Global in-between","425.015064",24.24,24.5,3.93601891483758,20.8666666666667,20,3.73911117525975,25.6857142857143,26,3.06566784367307,FALSE
"C20H10O14","Sed Sat - Water Inbetween","472.999982",8,8,2.82842712474619,NA,NA,NA,8,8,2.82842712474619,FALSE
"C20H12O12N2","Global satellite","471.031891",1.33333333333333,1,0.577350269189626,1,1,NA,1.5,1.5,0.707106781186548,FALSE
"C20H12O13S",NA,"490.992604",1.33333333333333,1,0.577350269189626,NA,NA,NA,1.33333333333333,1,0.577350269189626,FALSE
"C20H13O12SP",NA,"506.979393",1,1,NA,1,1,NA,NA,NA,NA,FALSE
"C20H14O10N2",NA,"441.057777",3.5,3.5,2.12132034355964,NA,NA,NA,3.5,3.5,2.12132034355964,FALSE
"C20H14O11S","Global satellite","461.018436",10.5,10,5.12835256198323,NA,NA,NA,10.5,10,5.12835256198323,FALSE
"C20H14O12N2","Global satellite","473.047454",15.5,15.5,0.707106781186548,NA,NA,NA,15.5,15.5,0.707106781186548,FALSE
"C20H14O13","Sed Inbetween - Water Core","461.036196",37.1056910569106,39,8.22512445282304,30.09375,30,6.89253628583941,39.5714285714286,41,7.19126454208755,FALSE
"C20H14O15","Sed Inbetween - Water Core","493.026223",2.5,2,1.77951304200522,3,1,3.46410161513775,2.28571428571429,2,0.755928946018454,FALSE
"C20H14O6",NA,"349.071806",22,22,NA,NA,NA,NA,22,22,NA,FALSE
"C20H16O12","Global core","447.056785",8.30635838150289,9,2.99297919341437,5.875,6,2.38335472534733,10.3978494623656,11,1.51900843620633,FALSE
"C20H16O16","Sed Inbetween - Water Core","511.037055",3.63636363636364,3,1.96329963442809,4,4,NA,3.6,3,2.06559111797729,FALSE
"C20H16O18","Global satellite","543.026695",3.33333333333333,3,0.577350269189626,3,3,NA,3.5,3.5,0.707106781186548,FALSE
"C20H16O5N3SP","Global satellite","440.047409",5,5,2.36643191323985,NA,NA,NA,5,5,2.36643191323985,FALSE
"C20H17O12N","Sed Sat - Water Core","462.067799",37.5257731958763,38,6.96283704077278,24.7142857142857,24,3.25137333621173,38.5222222222222,39,6.13742942526123,FALSE
"C20H17O12N3",NA,"490.073928",6,6,NA,NA,NA,NA,6,6,NA,FALSE
"C20H17O14P",NA,"511.028512",2,2,NA,NA,NA,NA,2,2,NA,FALSE
"C20H18O11","Global core","433.077665",68.4915254237288,71,18.1718809515953,53.7439024390244,56,14.2835578232151,81.2210526315789,84,9.43305522060975,FALSE
"C20H18O11S","Sed Inbetween - Water Sat","465.049402",1.42857142857143,1,1.13389341902768,1,1,NA,1.5,1,1.22474487139159,FALSE
"C20H18O13N2",NA,"493.073294",2,1.5,1.19522860933439,NA,NA,NA,2,1.5,1.19522860933439,FALSE
"C20H18O15N2",NA,"525.063652",1,1,NA,1,1,NA,NA,NA,NA,FALSE
"C20H18O17","Global in-between","529.047257",10.1369863013699,10,2.07039360517881,8,8,2.32379000772445,10.5161290322581,10.5,1.79015463645519,FALSE
"C20H18O5",NA,"337.108048",6,6,NA,NA,NA,NA,6,6,NA,FALSE
"C20H19O10N","Sed Inbetween - Water Core","432.093661",85,91,14.8337060423704,60.6,61,10.5535670641626,87.5957446808511,92.5,12.7315704028748,FALSE
"C20H19O11N","Sed Inbetween - Water Core","448.088573",72.4711538461538,77.5,12.7522750536547,49.5,50,9.28831132514018,75.4673913043478,79,9.74561167736933,FALSE
"C20H19O16N",NA,"528.063376",3.16666666666667,3.5,1.94079021706795,NA,NA,NA,3.16666666666667,3.5,1.94079021706795,FALSE
"C20H19O5SP","Sed Inbetween - Water Sat","401.062044",4.52941176470588,5,1.80684971216561,4.375,5,1.7464249196573,7,7,NA,FALSE
"C20H20O11","Global core","435.093324",70.391061452514,75,13.886098799815,58.9404761904762,62,11.4779528741039,80.5157894736842,82,5.29524708180221,FALSE
"C20H20O15N2S","Global satellite","559.051238",1,1,0,1,1,0,NA,NA,NA,FALSE
"C20H20O19N2S",NA,"623.030547",3,3,NA,NA,NA,NA,3,3,NA,FALSE
"C20H20O5S2",NA,"403.067986",1,1,0,1,1,0,NA,NA,NA,FALSE
"C20H20O8N2S",NA,"447.086545",1,1,NA,NA,NA,NA,1,1,NA,FALSE
"C20H21O10N4P",NA,"507.092413",1,1,NA,NA,NA,NA,1,1,NA,FALSE
"C20H21O16N",NA,"530.078884",4.16666666666667,4,0.752772652709081,NA,NA,NA,4.16666666666667,4,0.752772652709081,FALSE
"C20H21O16P",NA,"547.049425",3.5,3.5,0.707106781186548,NA,NA,NA,3.5,3.5,0.707106781186548,FALSE
"C20H21O2N2S2P",NA,"415.070938",1,1,NA,NA,NA,NA,1,1,NA,FALSE
"C20H21O4SP",NA,"387.082697",2.36,2,1.18602979164381,2.36,2,1.18602979164381,NA,NA,NA,FALSE
"C20H21O7N3S","Sed Core - Water Inbetween","446.102627",1,1,0,1,1,0,1,1,0,FALSE
"C20H22O11N2","Sed Sat - Water Inbetween","465.115136",45.5172413793103,48,7.78561259932692,30,30,NA,46.0714285714286,48,7.32286409981358,FALSE
"C20H22O12S",NA,"485.075673",2.8,3,2.04939015319192,NA,NA,NA,2.8,3,2.04939015319192,FALSE
"C20H22O18",NA,"549.073626",5,5,NA,NA,NA,NA,5,5,NA,FALSE
"C20H22O18N2S",NA,"609.051274",1.33333333333333,1,0.577350269189626,NA,NA,NA,1.33333333333333,1,0.577350269189626,FALSE
"C20H22O6","Sed Inbetween - Water Core","357.134414",34.9519230769231,35,3.61598341695524,29.7,29.5,3.30151480384384,35.5106382978723,35,3.18512902407781,FALSE
"C20H22O9S","Global satellite","437.091321",8,8,8.48528137423857,2,2,NA,14,14,NA,FALSE
"C20H23O13P","Sed Sat - Water Core","501.080502",17.1494252873563,17,2.57685916461044,12.75,13,5.1234753829798,17.3614457831325,17,2.23921977512101,FALSE
"C20H23O6N",NA,"372.145293",47.5384615384615,48,4.09502512437113,NA,NA,NA,47.5384615384615,48,4.09502512437113,FALSE
"C20H23ONS2","Sed Inbetween - Water Sat","356.114972",2,2,0.632455532033676,2.04761904761905,2,0.622833061154723,1.5,1.5,0.577350269189626,FALSE
"C20H24O5N4","Sed Inbetween - Water Sat","399.167559",1,1,NA,1,1,NA,NA,NA,NA,FALSE
"C20H24O7N2S",NA,"435.123327",1,1,NA,NA,NA,NA,1,1,NA,FALSE
"C20H24O7N4S",NA,"463.129361",1,1,NA,NA,NA,NA,1,1,NA,FALSE
"C20H25O10P","Sed Inbetween - Water Core","455.111472",39.6592592592593,43,7.820908603705,29.675,29,4.98401290281081,43.8631578947368,44,4.07538152845394,FALSE
"C20H25O11P","Sed Inbetween - Water Core","471.106291",17.6764705882353,19.5,4.5572609592803,11.8536585365854,11,3.39529804000883,20.1894736842105,20,1.93673742353071,FALSE
"C20H25O16N",NA,"534.110071",11,10,4.32049379893857,NA,NA,NA,11,10,4.32049379893857,FALSE
"C20H25O6P","Sed Inbetween - Water Sat","391.131466",1,1,NA,1,1,NA,NA,NA,NA,FALSE
"C20H25O8S2P",NA,"487.065595",2,2,NA,NA,NA,NA,2,2,NA,FALSE
"C20H26O5","Sed Inbetween - Water Core","345.170772",45,47,9.5822375835936,36.5675675675676,36.5,6.50201461104337,51.7096774193548,53,5.42454294841127,FALSE
"C20H26O6S","Global satellite","393.137634",10.2,13,7.3280283842245,2.5,2.5,2.12132034355964,15.3333333333333,15,2.51661147842358,FALSE
"C20H26O7S",NA,"409.132734",7,7,NA,NA,NA,NA,7,7,NA,FALSE
"C20H26O7S2",NA,"441.104503",1,1,NA,1,1,NA,NA,NA,NA,FALSE
"C20H26O8S","Sed Sat - Water Inbetween","425.127471",10.6896551724138,10,4.05412883257711,1,1,NA,11.0357142857143,10.5,3.66648628704945,FALSE
"C20H27O10S2P","Global satellite","521.070949",1.8,2,0.836660026534076,NA,NA,NA,1.8,2,0.836660026534076,FALSE
"C20H27O11P","Sed Inbetween - Water Core","473.121993",29.9085365853659,32,6.24727083911876,23.3623188405797,23,2.78108640691512,34.6631578947368,35,2.78907643646083,FALSE
"C20H27O12N","Global satellite","472.146319",3.25,3.5,2.06155281280883,5,5,NA,2.66666666666667,2,2.08166599946613,FALSE
"C20H27O15N2SP",NA,"597.079419",1,1,NA,1,1,NA,NA,NA,NA,FALSE
"C20H27O20N4P",NA,"673.088547",1,1,0,NA,NA,NA,1,1,0,FALSE
"C20H27O20SP",NA,"649.048117",3,3,NA,NA,NA,NA,3,3,NA,FALSE
"C20H27O7S2P",NA,"473.086461",1,1,NA,1,1,NA,NA,NA,NA,FALSE
"C20H28O14","Sed Sat - Water Inbetween","491.140847",5.28571428571429,5,1.49602648308619,NA,NA,NA,5.28571428571429,5,1.49602648308619,FALSE
"C20H28O19",NA,"571.115427",1,1,NA,1,1,NA,NA,NA,NA,FALSE
"C20H28O21N2S",NA,"663.083128",2.5,2.5,1.29099444873581,NA,NA,NA,2.5,2.5,1.29099444873581,FALSE
"C20H28O23N2S",NA,"695.073326",3.83333333333333,4,1.16904519445001,NA,NA,NA,3.83333333333333,4,1.16904519445001,FALSE
"C20H28O2S2",NA,"363.145945",1,1,NA,1,1,NA,NA,NA,NA,FALSE
"C20H28O6S","Global satellite","395.153248",10.7777777777778,13,4.54911468798539,2,2,NA,11.875,13.5,3.35676289643119,FALSE
"C20H28O8","Global core","395.171191",47.9027027027027,48,7.33523681808831,42.5777777777778,43,5.74158451640757,52.9473684210526,53,4.60889154775768,FALSE
"C20H29O10P","Global core","459.142719",37.5580110497238,38,4.45011915194907,35.3953488372093,36,3.85404011019588,39.5157894736842,40,4.04196907432013,FALSE
"C20H29O14P",NA,"523.122388",12.5263157894737,12,1.02026255077535,NA,NA,NA,12.5263157894737,12,1.02026255077535,FALSE
"C20H29O15S2P",NA,"603.061045",1,1,0,NA,NA,NA,1,1,0,FALSE
"C20H29O4N3",NA,"374.208538",8.08333333333333,7.5,1.56427928995103,8.08333333333333,7.5,1.56427928995103,NA,NA,NA,FALSE
"C20H29O9S2P",NA,"507.091775",1.70588235294118,2,0.848874687627165,NA,NA,NA,1.70588235294118,2,0.848874687627165,FALSE
"C20H30O12N2",NA,"489.172649",14,14,2,14,14,2,NA,NA,NA,FALSE
"C20H30O23N2S",NA,"697.088662",1,1,NA,NA,NA,NA,1,1,NA,FALSE
"C20H30O6N2S2",NA,"457.147276",5,5,1.4142135623731,5,5,1.4142135623731,NA,NA,NA,FALSE
"C20H31O18SP",NA,"621.089736",2,2,NA,NA,NA,NA,2,2,NA,FALSE
"C20H31O19SP",NA,"637.084801",2,2,1.4142135623731,NA,NA,NA,2,2,1.4142135623731,FALSE
"C20H31O8NS",NA,"444.169632",2,2,1.4142135623731,2,2,1.4142135623731,NA,NA,NA,FALSE
"C20H31O9NS",NA,"460.164741",4,4,NA,4,4,NA,NA,NA,NA,FALSE
"C20H32O12","Global satellite","463.182205",4.5,4.5,0.707106781186548,5,5,NA,4,4,NA,FALSE
"C20H32O12NS2P",NA,"572.103021",1.5,1.5,0.707106781186548,NA,NA,NA,1.5,1.5,0.707106781186548,FALSE
"C20H32O3S","Global satellite","351.199952",4.5,4.5,0.707106781186548,5,5,NA,4,4,NA,FALSE
"C20H33O14N",NA,"510.183008",1.5,1.5,0.707106781186548,1.5,1.5,0.707106781186548,NA,NA,NA,FALSE
"C20H33O16N3S",NA,"602.151071",1.5,1,1,NA,NA,NA,1.5,1,1,FALSE
"C20H33O20P",NA,"623.123068",3,3,NA,NA,NA,NA,3,3,NA,FALSE
"C20H33O8S2P","Global satellite","495.128383",2.25,2.5,0.957427107756338,NA,NA,NA,2.25,2.5,0.957427107756338,FALSE
"C20H33O9P","Global core","447.179104",32.2365591397849,33,3.97532347679182,34.043956043956,34,2.85155742207302,30.5052631578947,30,4.13823295676781,FALSE
"C20H34O14NP",NA,"542.164359",4,4,NA,4,4,NA,NA,NA,NA,FALSE
"C20H34O16",NA,"529.177341",1,1,NA,1,1,NA,NA,NA,NA,FALSE
"C20H34O4",NA,"337.238454",36.4545454545455,37,3.79246293582643,36.4545454545455,37,3.79246293582643,NA,NA,NA,FALSE
"C20H34O6S","Global satellite","401.200282",6.36363636363636,6,3.23334895341432,4,4,NA,6.6,6,3.3065591380366,FALSE
"C20H34O7NS2P",NA,"494.144033",1,1,NA,1,1,NA,NA,NA,NA,FALSE
"C20H34O9","Sed Core - Water Inbetween","417.213139",3.4,4,1.51657508881031,2.66666666666667,3,1.52752523165195,4.5,4.5,0.707106781186548,FALSE
"C20H35O11NS",NA,"496.185625",9,9,NA,9,9,NA,NA,NA,NA,FALSE
"C20H35O7S2P",NA,"481.148934",1.5,1.5,0.707106781186548,NA,NA,NA,1.5,1.5,0.707106781186548,FALSE
"C20H35O9N",NA,"432.224228",2.83333333333333,2.5,1.47196014438797,2.83333333333333,2.5,1.47196014438797,NA,NA,NA,FALSE
"C20H36O13N2S","Global satellite","543.186407",1.75,1.5,0.957427107756338,2,2,NA,1.66666666666667,1,1.15470053837925,FALSE
"C20H36O21N2",NA,"639.174094",1,1,NA,NA,NA,NA,1,1,NA,FALSE
"C20H36O6N2",NA,"399.249998",3,3,NA,NA,NA,NA,3,3,NA,FALSE
"C20H37O11N",NA,"466.229598",2.75,2,1.71225529107612,2.75,2,1.71225529107612,NA,NA,NA,FALSE
"C20H37O13N2P",NA,"543.196005",2,2,NA,2,2,NA,NA,NA,NA,FALSE
"C20H37ON4P",NA,"379.263173",4,4,NA,4,4,NA,NA,NA,NA,FALSE
"C20H38O19N4",NA,"637.205963",5.83333333333333,5.5,1.16904519445001,NA,NA,NA,5.83333333333333,5.5,1.16904519445001,FALSE
"C20H38O3S2",NA,"389.219417",8,8,NA,8,8,NA,NA,NA,NA,FALSE
"C20H38O6N2",NA,"401.265564",1,1,NA,NA,NA,NA,1,1,NA,FALSE
"C20H39O5P","Sed Core - Water Sat","389.246368",20.9240506329114,21,3.51470227757168,21.1153846153846,21,3.09579005811377,6,6,NA,FALSE
"C20H39O6N2P","Global satellite","433.247388",10,10,2.82842712474619,8,8,NA,12,12,NA,FALSE
"C20H39ONS2",NA,"372.240149",2,2,NA,2,2,NA,NA,NA,NA,FALSE
"C20H40O10",NA,"439.254967",4.33333333333333,5,2.08166599946613,4.33333333333333,5,2.08166599946613,NA,NA,NA,FALSE
"C20H40O5",NA,"359.280245",4,4,1.63299316185545,4,4,1.63299316185545,NA,NA,NA,FALSE
"C20H40O5N2",NA,"387.286421",1.375,1,0.61913918736689,1.375,1,0.61913918736689,NA,NA,NA,FALSE
"C20H40O5S","Sed Inbetween - Water Sat","391.252542",1,1,NA,1,1,NA,NA,NA,NA,FALSE
"C20H40O9S",NA,"455.231754",7,7,1.4142135623731,7,7,1.4142135623731,NA,NA,NA,FALSE
"C20H41O10N4P","Sed Inbetween - Water Sat","527.248873",1.54545454545455,1,0.687551650952329,1.6,1.5,0.699205898780101,1,1,NA,FALSE
"C20H41O13N3S",NA,"562.228886",1.5,1.5,0.707106781186548,NA,NA,NA,1.5,1.5,0.707106781186548,FALSE
"C20H41O18N4P",NA,"655.207876",1,1,NA,NA,NA,NA,1,1,NA,FALSE
"C20H41O4N3S",NA,"418.274637",2,2,NA,2,2,NA,NA,NA,NA,FALSE
"C20H41O4P",NA,"375.267064",9.39024390243902,9,2.40705264566947,9.39024390243902,9,2.40705264566947,NA,NA,NA,FALSE
"C20H41O6SP",NA,"439.228679",1,1,NA,1,1,NA,NA,NA,NA,FALSE
"C20H41O7SP",NA,"455.223606",1,1,NA,1,1,NA,NA,NA,NA,FALSE
"C20H41O8P","Sed Core - Water Sat","439.246834",15.8969072164948,16,2.88489072613127,16.3956043956044,16,2.11806578892222,8.33333333333333,8,2.42212028327799,FALSE
"C20H42O10NP",NA,"486.247576",8,8,NA,8,8,NA,NA,NA,NA,FALSE
"C20H42O13N2S2",NA,"581.205765",1.4,1,0.894427190999916,NA,NA,NA,1.4,1,0.894427190999916,FALSE
"C20H42O4NP",NA,"390.278051",26.2666666666667,26,1.59597194110097,26.2666666666667,26,1.59597194110097,NA,NA,NA,FALSE
"C20H42O5S","Sed Inbetween - Water Sat","393.267862",1,1,0,1,1,0,1,1,0,FALSE
"C20H42O7S","Global in-between","425.257863",3.49438202247191,4,1.12939641467968,3.60869565217391,4,1.10103415697868,3.1,3,1.16528740525336,FALSE
"C20H42O8NS2P",NA,"518.201544",3,3,NA,NA,NA,NA,3,3,NA,FALSE
"C20H43O12P",NA,"505.242057",5,5,0,5,5,0,NA,NA,NA,FALSE
"C20H7O24N2SP",NA,"720.877221",1,1,NA,1,1,NA,NA,NA,NA,FALSE
"C21H12O11","Global in-between","439.030563",4.1038961038961,4,1.50074030489881,3.15789473684211,3,1.16729306492209,4.41379310344828,4.5,1.47534691440567,FALSE
"C21H12O12","Global in-between","455.025566",16.26,17,4.6571764975458,11.9655172413793,11,4.07503513236994,18.0140845070423,18,3.64296958046387,FALSE
"C21H12O13","Sed Inbetween - Water Core","471.020827",3.5,3,1.64991582276861,3.5,3.5,0.707106781186548,3.5,2.5,1.8516401995451,FALSE
"C21H14O11","Sed Inbetween - Water Core","441.046554",2.55555555555556,2,1.58989866902824,3,2,2,2.2,2,1.30384048104053,FALSE
"C21H14O11S",NA,"473.018183",1,1,NA,NA,NA,NA,1,1,NA,FALSE
"C21H14O15","Sed Inbetween - Water Core","505.026268",3.18181818181818,3,1.99088833530069,NA,NA,NA,3.18181818181818,3,1.99088833530069,FALSE
"C21H14O16","Sed Sat - Water Inbetween","521.020886",14.7692307692308,15,3.06578512970796,14.1111111111111,14,2.80376730687679,14.875,15.5,3.11630608836225,FALSE
"C21H14O9","Sed Sat - Water Inbetween","409.056461",13.2222222222222,14,2.92878435153184,10.4444444444444,11,2.185812841434,14.1481481481481,14,2.55258095183473,FALSE
"C21H15O12N",NA,"472.052445",6.92592592592593,7,2.30260598062159,NA,NA,NA,6.92592592592593,7,2.30260598062159,FALSE
"C21H16O11","Sed Inbetween - Water Core","443.061884",16.2165605095541,17,4.84677856447413,12.390625,13,4.28588375987667,18.8494623655914,19,3.17238847256304,FALSE
"C21H16O12","Sed Inbetween - Water Core","459.057211",3.33333333333333,4,1.63299316185545,3.21428571428571,3.5,1.62568666810586,5,5,NA,FALSE
"C21H16O25S",NA,"698.962662",1,1,NA,1,1,NA,NA,NA,NA,FALSE
"C21H17O10N","Sed Sat - Water Core","442.078243",3.35,3,1.63111198750713,NA,NA,NA,3.35,3,1.63111198750713,FALSE
"C21H17O12N","Sed Sat - Water Core","474.067818",35.9120879120879,37,6.03811661520811,29.2,29,2.38746727726266,36.3023255813954,38,5.96079301364954,FALSE
"C21H17O7N3S",NA,"454.071443",1,1,NA,NA,NA,NA,1,1,NA,FALSE
"C21H17O8N",NA,"410.088001",3.5,3.5,0.707106781186548,NA,NA,NA,3.5,3.5,0.707106781186548,FALSE
"C21H18O11S","Global satellite","477.049591",6,7,2.95803989154981,1,1,0,7.42857142857143,7,0.975900072948533,FALSE
"C21H18O9","Sed Inbetween - Water Core","413.087795",40.84,43,7.59180372974484,31.8823529411765,33,6.21710595189694,44.1868131868132,45,4.85778204513607,FALSE
"C21H19O10N","Sed Sat - Water Core","444.093696",25.4945054945055,25,3.46850472545808,15,15,NA,25.6111111111111,25.5,3.30370729599763,FALSE
"C21H19O15N",NA,"524.068358",1.80645161290323,2,0.945845471477227,NA,NA,NA,1.80645161290323,2,0.945845471477227,FALSE
"C21H19O16N",NA,"540.062914",3.25,3,0.5,NA,NA,NA,3.25,3,0.5,FALSE
"C21H19O7N2P","Global satellite","441.085541",1.5,1.5,0.707106781186548,NA,NA,NA,1.5,1.5,0.707106781186548,FALSE
"C21H20O10","Global core","431.098388",68.3446327683616,70,17.3136141586236,54,56,14.0765105103555,80.7263157894737,83,7.48820647967154,FALSE
"C21H20O10","Global core","Double",75.8446327683616,78,19.9882046584918,58.8333333333333,61,15.2455557048055,83.3929824561404,86,8.9937517850897,NA
"C21H20O10S",NA,"463.070618",2.66666666666667,3,1.50554530541816,NA,NA,NA,2.66666666666667,3,1.50554530541816,FALSE
"C21H20O10S2",NA,"495.042269",1,1,0,1,1,0,NA,NA,NA,FALSE
"C21H20O11S2",NA,"511.037398",4.5,4.5,0.707106781186548,NA,NA,NA,4.5,4.5,0.707106781186548,FALSE
"C21H20O13S",NA,"511.055053",8,8,NA,NA,NA,NA,8,8,NA,FALSE
"C21H20O14","Sed Inbetween - Water Core","495.078403",3.77777777777778,3,2.04803428790742,3.875,3,2.16712449375401,3,3,NA,FALSE
"C21H21O12N","Sed Sat - Water Core","478.099436",8.08333333333333,8.5,3.89541299790438,2,2,1.4142135623731,9.3,9.5,2.90784379834192,FALSE
"C21H21O16N",NA,"542.078535",1.11111111111111,1,0.333333333333333,NA,NA,NA,1.11111111111111,1,0.333333333333333,FALSE
"C21H22O11N2",NA,"477.114966",1,1,NA,1,1,NA,NA,NA,NA,FALSE
"C21H22O8S",NA,"433.096147",8.5,8.5,0.707106781186548,NA,NA,NA,8.5,8.5,0.707106781186548,FALSE
